,Days,Longitude,Latitude,AvgTemp,AvgHum,AvgWind,AvgRain,14dayAvgTemp,14dayAvgHum,14dayAvgWind,14dayAvgRain
86,2,38.4654692,-122.9774984,16.495,72,1.57,,18.74791667,67.13541667,2,1
87,3,38.4654692,-122.9774984,19.61,68,1.6,,18.74791667,67.13541667,2,1
88,4,38.4654692,-122.9774984,19.735,67,1.22,,18.74791667,67.13541667,2,1
89,5,38.4654692,-122.9774984,19.485,66,1.06,,18.74791667,67.13541667,2,1
90,0,40.3410481,-123.9376026,21.375,62,2.74,,18.37795139,70.51041667,3,0
91,1,40.3410481,-123.9376026,22.86,65,1.2,,18.37795139,70.51041667,3,0
92,2,40.3410481,-123.9376026,23.18,67,0.74,,18.37795139,70.51041667,3,0
93,3,40.3410481,-123.9376026,24.885,64,0.4,,18.37795139,70.51041667,3,0
94,4,40.3410481,-123.9376026,24.61,62,0.38,,18.37795139,70.51041667,3,0
95,5,40.3410481,-123.9376026,23.925,68,0.17,,18.37795139,70.51041667,3,0
96,0,40.3499476,-123.9284812,21.41,62,2.7,,18.4490625,70.375,3,0
97,1,40.3499476,-123.9284812,23.02,64,1.19,,18.4490625,70.375,3,0
98,2,40.3499476,-123.9284812,23.38,66,0.75,,18.4490625,70.375,3,0
99,3,40.3499476,-123.9284812,25.085,64,0.41,,18.4490625,70.375,3,0
100,4,40.3499476,-123.9284812,24.815,62,0.37,,18.4490625,70.375,3,0
101,5,40.3499476,-123.9284812,24.165,67,0.17,,18.4490625,70.375,3,0
102,0,36.7577225,-118.8317702,19.175,35,0.98,,18.48010417,40.34375,2,1
103,1,36.7577225,-118.8317702,20.05,36,0.65,,18.48010417,40.34375,2,1
104,2,36.7577225,-118.8317702,21.75,32,0.59,,18.48010417,40.34375,2,1
105,3,36.7577225,-118.8317702,22.015,32,0.69,,18.48010417,40.34375,2,1
106,4,36.7577225,-118.8317702,20.21,41,0.41,,18.48010417,40.34375,2,1
107,5,36.7577225,-118.8317702,20.035,48,0.34,,18.48010417,40.34375,2,1
108,0,38.9246199,-121.8519118,26.055,45,1.96,,25.75506944,46.08680556,2,0
109,1,38.9246199,-121.8519118,27.43,40,1.82,,25.75506944,46.08680556,2,0
110,2,38.9246199,-121.8519118,28.58,36,1.9,,25.75506944,46.08680556,2,0
111,3,38.9246199,-121.8519118,30.125,36,1.39,,25.75506944,46.08680556,2,0
112,4,38.9246199,-121.8519118,30.32,38,2.33,,25.75506944,46.08680556,2,0
113,5,38.9246199,-121.8519118,30.38,33,1.4,,25.75506944,46.08680556,2,0
114,0,40.3312512,-123.9253177,21.495,61,2.72,,18.51413194,69.58333333,3,0
115,1,40.3312512,-123.9253177,22.91,65,1.18,,18.51413194,69.58333333,3,0
116,2,40.3312512,-123.9253177,23.235,66,0.71,,18.51413194,69.58333333,3,0
117,3,40.3312512,-123.9253177,24.875,64,0.38,,18.51413194,69.58333333,3,0
118,4,40.3312512,-123.9253177,24.48,62,0.39,,18.51413194,69.58333333,3,0
119,5,40.3312512,-123.9253177,23.785,68,0.17,,18.51413194,69.58333333,3,0
120,0,38.3668575,-122.5952619,20.65,60,2,,21.26017361,57.84722222,2,0
121,1,38.3668575,-122.5952619,21.375,61,1.8,,21.26017361,57.84722222,2,0
122,2,38.3668575,-122.5952619,20.945,60,2.05,,21.26017361,57.84722222,2,0
123,3,38.3668575,-122.5952619,22.65,59,1.85,,21.26017361,57.84722222,2,0
124,4,38.3668575,-122.5952619,23.005,57,1.45,,21.26017361,57.84722222,2,0
125,5,38.3668575,-122.5952619,23.67,54,1.34,,21.26017361,57.84722222,2,0
126,0,36.7793881,-118.7762131,20.965,32,0.97,,20.78559028,35.49305556,2,1
127,1,36.7793881,-118.7762131,21.99,32,0.64,,20.78559028,35.49305556,2,1
128,2,36.7793881,-118.7762131,23.765,28,0.58,,20.78559028,35.49305556,2,1
129,3,36.7793881,-118.7762131,24.26,28,0.69,,20.78559028,35.49305556,2,1
130,4,36.7793881,-118.7762131,21.98,36,0.41,,20.78559028,35.49305556,2,1
131,5,36.7793881,-118.7762131,22.135,42,0.34,,20.78559028,35.49305556,2,1
132,0,40.33514,-123.9369847,21.515,62,2.74,,18.46819444,70.09027778,3,0
133,1,40.33514,-123.9369847,22.93,65,1.2,,18.46819444,70.09027778,3,0
134,2,40.33514,-123.9369847,23.215,66,0.72,,18.46819444,70.09027778,3,0
135,3,40.33514,-123.9369847,24.91,64,0.39,,18.46819444,70.09027778,3,0
136,4,40.33514,-123.9369847,24.605,62,0.38,,18.46819444,70.09027778,3,0
137,5,40.33514,-123.9369847,23.875,68,0.17,,18.46819444,70.09027778,3,0
138,0,40.2884747,-123.8117026,23.175,54,2.37,,20.2575,61.96875,3,0
139,1,40.2884747,-123.8117026,25.23,58,0.9,,20.2575,61.96875,3,0
140,2,40.2884747,-123.8117026,25.745,60,0.61,,20.2575,61.96875,3,0
141,3,40.2884747,-123.8117026,26.83,58,0.27,,20.2575,61.96875,3,0
142,4,40.2884747,-123.8117026,25.77,58,0.4,,20.2575,61.96875,3,0
143,5,40.2884747,-123.8117026,24.905,63,0.16,,20.2575,61.96875,3,0
144,0,40.2701414,-123.8497586,23.56,53,2.53,,20.2553125,62.27083333,3,0
145,1,40.2701414,-123.8497586,25.015,59,0.97,,20.2553125,62.27083333,3,0
146,2,40.2701414,-123.8497586,25.295,61,0.6,,20.2553125,62.27083333,3,0
147,3,40.2701414,-123.8497586,26.485,60,0.26,,20.2553125,62.27083333,3,0
148,4,40.2701414,-123.8497586,25.58,59,0.44,,20.2553125,62.27083333,3,0
149,5,40.2701414,-123.8497586,24.55,64,0.16,,20.2553125,62.27083333,3,0
150,0,40.3370844,-123.9311513,21.51,62,2.73,,18.47315972,70.01041667,3,0
151,1,40.3370844,-123.9311513,22.955,65,1.19,,18.47315972,70.01041667,3,0
152,2,40.3370844,-123.9311513,23.275,66,0.72,,18.47315972,70.01041667,3,0
153,3,40.3370844,-123.9311513,24.945,64,0.39,,18.47315972,70.01041667,3,0
154,4,40.3370844,-123.9311513,24.62,62,0.38,,18.47315972,70.01041667,3,0
155,5,40.3370844,-123.9311513,23.91,68,0.17,,18.47315972,70.01041667,3,0
156,0,40.2768079,-123.8553145,23.42,54,2.55,,20.13475694,62.83333333,3,0
157,1,40.2768079,-123.8553145,24.865,59,0.98,,20.13475694,62.83333333,3,0
158,2,40.2768079,-123.8553145,25.15,61,0.61,,20.13475694,62.83333333,3,0
159,3,40.2768079,-123.8553145,26.375,60,0.27,,20.13475694,62.83333333,3,0
160,4,40.2768079,-123.8553145,25.52,59,0.43,,20.13475694,62.83333333,3,0
161,5,40.2768079,-123.8553145,24.49,64,0.17,,20.13475694,62.83333333,3,0
162,0,40.3037518,-123.9011497,22.465,58,2.69,,19.22295139,66.58680556,3,0
163,1,40.3037518,-123.9011497,23.73,62,1.1,,19.22295139,66.58680556,3,0
164,2,40.3037518,-123.9011497,23.96,64,0.66,,19.22295139,66.58680556,3,0
165,3,40.3037518,-123.9011497,25.44,63,0.32,,19.22295139,66.58680556,3,0
166,4,40.3037518,-123.9011497,24.845,61,0.42,,19.22295139,66.58680556,3,0
167,5,40.3037518,-123.9011497,23.91,67,0.17,,19.22295139,66.58680556,3,0
168,0,39.8976505,-123.7511338,22.05,56,0.95,,19.24256944,65.72569444,2,0
169,1,39.8976505,-123.7511338,22.98,63,0.44,,19.24256944,65.72569444,2,0
170,2,39.8976505,-123.7511338,21.835,69,0.44,,19.24256944,65.72569444,2,0
171,3,39.8976505,-123.7511338,23.075,67,0.46,,19.24256944,65.72569444,2,0
172,4,39.8976505,-123.7511338,23,67,0.52,,19.24256944,65.72569444,2,0
173,5,39.8976505,-123.7511338,21.63,73,0.3,,19.24256944,65.72569444,2,0
174,0,40.3508813,-123.9244801,21.45,62,2.69,,18.49166667,70.19791667,3,0
175,1,40.3508813,-123.9244801,23.075,64,1.19,,18.49166667,70.19791667,3,0
176,2,40.3508813,-123.9244801,23.445,66,0.75,,18.49166667,70.19791667,3,0
177,3,40.3508813,-123.9244801,25.135,64,0.41,,18.49166667,70.19791667,3,0
178,4,40.3508813,-123.9244801,24.85,62,0.36,,18.49166667,70.19791667,3,0
179,5,40.3508813,-123.9244801,24.21,67,0.17,,18.49166667,70.19791667,3,0
180,0,36.7785554,-118.8209368,20.505,33,0.95,,20.17625,36.83333333,2,1
181,1,36.7785554,-118.8209368,21.43,33,0.63,,20.17625,36.83333333,2,1
182,2,36.7785554,-118.8209368,23.15,29,0.56,,20.17625,36.83333333,2,1
183,3,36.7785554,-118.8209368,23.61,29,0.68,,20.17625,36.83333333,2,1
184,4,36.7785554,-118.8209368,21.47,37,0.41,,20.17625,36.83333333,2,1
185,5,36.7785554,-118.8209368,21.53,44,0.32,,20.17625,36.83333333,2,1
186,0,36.6188485,-121.8310627,14.665,84,2.27,,15.18333333,80.67361111,2,2
187,1,36.6188485,-121.8310627,14.855,80,1.52,,15.18333333,80.67361111,2,2
188,2,36.6188485,-121.8310627,14.86,75,1.24,,15.18333333,80.67361111,2,2
189,3,36.6188485,-121.8310627,16.27,70,1.65,,15.18333333,80.67361111,2,2
190,4,36.6188485,-121.8310627,17.47,70,0.96,,15.18333333,80.67361111,2,2
191,5,36.6188485,-121.8310627,18.11,72,1.61,,15.18333333,80.67361111,2,2
192,0,40.3062517,-123.90865,22.385,58,2.71,,19.1446875,66.94097222,3,0
193,1,40.3062517,-123.90865,23.63,63,1.12,,19.1446875,66.94097222,3,0
194,2,40.3062517,-123.90865,23.84,65,0.67,,19.1446875,66.94097222,3,0
195,3,40.3062517,-123.90865,25.355,63,0.33,,19.1446875,66.94097222,3,0
196,4,40.3062517,-123.90865,24.8,62,0.42,,19.1446875,66.94097222,3,0
197,5,40.3062517,-123.90865,23.875,67,0.17,,19.1446875,66.94097222,3,0
198,0,40.2915294,-123.9419838,22.1,58,2.87,,18.93600694,67.01041667,3,0
199,1,40.2915294,-123.9419838,22.9,64,1.16,,18.93600694,67.01041667,3,0
200,2,40.2915294,-123.9419838,23,67,0.63,,18.93600694,67.01041667,3,0
201,3,40.2915294,-123.9419838,24.555,65,0.3,,18.93600694,67.01041667,3,0
202,4,40.2915294,-123.9419838,23.985,63,0.46,,18.93600694,67.01041667,3,0
203,5,40.2915294,-123.9419838,22.975,69,0.19,,18.93600694,67.01041667,3,0
204,0,40.2818076,-123.8939268,23.025,56,2.69,,19.64666667,64.71875,3,0
205,1,40.2818076,-123.8939268,24.145,61,1.07,,19.64666667,64.71875,3,0
206,2,40.2818076,-123.8939268,24.295,64,0.62,,19.64666667,64.71875,3,0
207,3,40.2818076,-123.8939268,25.68,62,0.29,,19.64666667,64.71875,3,0
208,4,40.2818076,-123.8939268,24.98,61,0.44,,19.64666667,64.71875,3,0
209,5,40.2818076,-123.8939268,23.895,66,0.17,,19.64666667,64.71875,3,0
210,0,40.2837523,-123.8564258,23.265,55,2.54,,20.01454861,63.30208333,3,0
211,1,40.2837523,-123.8564258,24.755,59,1,,20.01454861,63.30208333,3,0
212,2,40.2837523,-123.8564258,25.055,62,0.62,,20.01454861,63.30208333,3,0
213,3,40.2837523,-123.8564258,26.3,60,0.28,,20.01454861,63.30208333,3,0
214,4,40.2837523,-123.8564258,25.465,60,0.42,,20.01454861,63.30208333,3,0
215,5,40.2837523,-123.8564258,24.45,64,0.16,,20.01454861,63.30208333,3,0
216,0,40.3743062,-123.9258742,20.96,64,2.66,,18.17295139,71.73263889,3,0
217,1,40.3743062,-123.9258742,22.84,65,1.21,,18.17295139,71.73263889,3,0
218,2,40.3743062,-123.9258742,23.32,66,0.78,,18.17295139,71.73263889,3,0
219,3,40.3743062,-123.9258742,25.08,64,0.45,,18.17295139,71.73263889,3,0
220,4,40.3743062,-123.9258742,24.89,62,0.34,,18.17295139,71.73263889,3,0
221,5,40.3743062,-123.9258742,24.41,67,0.16,,18.17295139,71.73263889,3,0
222,0,40.1320885,-123.8136415,22.92,55,2.25,,19.80159722,63.68402778,3,0
223,1,40.1320885,-123.8136415,23.535,62,0.42,,19.80159722,63.68402778,3,0
224,2,40.1320885,-123.8136415,23.235,66,0.38,,19.80159722,63.68402778,3,0
225,3,40.1320885,-123.8136415,24.12,64,0.31,,19.80159722,63.68402778,3,0
226,4,40.1320885,-123.8136415,23.685,64,0.65,,19.80159722,63.68402778,3,0
227,5,40.1320885,-123.8136415,22.665,69,0.24,,19.80159722,63.68402778,3,0
228,0,40.2709747,-123.8461474,23.41,54,2.52,,20.16611111,62.48958333,3,0
229,1,40.2709747,-123.8461474,24.95,59,0.96,,20.16611111,62.48958333,3,0
230,2,40.2709747,-123.8461474,25.265,61,0.6,,20.16611111,62.48958333,3,0
231,3,40.2709747,-123.8461474,26.445,60,0.26,,20.16611111,62.48958333,3,0
232,4,40.2709747,-123.8461474,25.51,59,0.43,,20.16611111,62.48958333,3,0
233,5,40.2709747,-123.8461474,24.47,64,0.16,,20.16611111,62.48958333,3,0
234,0,36.7857779,-118.8509379,20.28,33,0.93,,19.81597222,37.72916667,2,1
235,1,36.7857779,-118.8509379,21.115,34,0.62,,19.81597222,37.72916667,2,1
236,2,36.7857779,-118.8509379,22.76,30,0.54,,19.81597222,37.72916667,2,1
237,3,36.7857779,-118.8509379,23.225,30,0.66,,19.81597222,37.72916667,2,1
238,4,36.7857779,-118.8509379,21.19,38,0.4,,19.81597222,37.72916667,2,1
239,5,36.7857779,-118.8509379,21.19,45,0.3,,19.81597222,37.72916667,2,1
240,0,40.2715301,-123.8675369,23.43,54,2.6,,20.07680556,62.98263889,3,0
241,1,40.2715301,-123.8675369,24.71,59,1.01,,20.07680556,62.98263889,3,0
242,2,40.2715301,-123.8675369,24.93,62,0.6,,20.07680556,62.98263889,3,0
243,3,40.2715301,-123.8675369,26.185,60,0.26,,20.07680556,62.98263889,3,0
244,4,40.2715301,-123.8675369,25.34,60,0.44,,20.07680556,62.98263889,3,0
245,5,40.2715301,-123.8675369,24.28,65,0.17,,20.07680556,62.98263889,3,0
246,0,36.7632778,-118.8234367,19.82,34,0.97,,19.32541667,38.50694444,2,1
247,1,36.7632778,-118.8234367,20.72,34,0.64,,19.32541667,38.50694444,2,1
248,2,36.7632778,-118.8234367,22.43,30,0.58,,19.32541667,38.50694444,2,1
249,3,36.7632778,-118.8234367,22.805,30,0.68,,19.32541667,38.50694444,2,1
250,4,36.7632778,-118.8234367,20.805,39,0.41,,19.32541667,38.50694444,2,1
251,5,36.7632778,-118.8234367,20.77,46,0.34,,19.32541667,38.50694444,2,1
252,0,40.2562528,-123.820313,23.75,52,2.42,,20.55159722,60.96527778,3,0
253,1,40.2562528,-123.820313,25.51,57,0.89,,20.55159722,60.96527778,3,0
254,2,40.2562528,-123.820313,25.885,59,0.59,,20.55159722,60.96527778,3,0
255,3,40.2562528,-123.820313,26.96,58,0.24,,20.55159722,60.96527778,3,0
256,4,40.2562528,-123.820313,25.905,58,0.43,,20.55159722,60.96527778,3,0
257,5,40.2562528,-123.820313,24.915,63,0.16,,20.55159722,60.96527778,3,0
258,0,36.7541118,-118.8631601,20.69,32,0.96,,20.41086806,36.40277778,2,1
259,1,36.7541118,-118.8631601,21.69,32,0.64,,20.41086806,36.40277778,2,1
260,2,36.7541118,-118.8631601,23.435,29,0.56,,20.41086806,36.40277778,2,1
261,3,36.7541118,-118.8631601,23.875,29,0.67,,20.41086806,36.40277778,2,1
262,4,36.7541118,-118.8631601,21.705,37,0.41,,20.41086806,36.40277778,2,1
263,5,36.7541118,-118.8631601,21.77,43,0.33,,20.41086806,36.40277778,2,1
264,0,40.2204203,-123.785033,23.855,52,2.24,,20.73048611,60.27777778,3,0
265,1,40.2204203,-123.785033,25.68,57,0.72,,20.73048611,60.27777778,3,0
266,2,40.2204203,-123.785033,25.995,59,0.52,,20.73048611,60.27777778,3,0
267,3,40.2204203,-123.785033,26.93,58,0.19,,20.73048611,60.27777778,3,0
268,4,40.2204203,-123.785033,25.94,58,0.45,,20.73048611,60.27777778,3,0
269,5,40.2204203,-123.785033,24.93,62,0.14,,20.73048611,60.27777778,3,0
270,0,40.2659747,-123.8422583,23.37,53,2.5,,20.1740625,62.32638889,3,0
271,1,40.2659747,-123.8422583,24.97,59,0.95,,20.1740625,62.32638889,3,0
272,2,40.2659747,-123.8422583,25.3,61,0.59,,20.1740625,62.32638889,3,0
273,3,40.2659747,-123.8422583,26.45,59,0.25,,20.1740625,62.32638889,3,0
274,4,40.2659747,-123.8422583,25.48,59,0.43,,20.1740625,62.32638889,3,0
275,5,40.2659747,-123.8422583,24.44,64,0.16,,20.1740625,62.32638889,3,0
276,0,40.3656952,-123.9275408,20.95,64,2.67,,18.14770833,71.64583333,3,0
277,1,40.3656952,-123.9275408,22.735,65,1.21,,18.14770833,71.64583333,3,0
278,2,40.3656952,-123.9275408,23.2,67,0.77,,18.14770833,71.64583333,3,0
279,3,40.3656952,-123.9275408,24.935,64,0.43,,18.14770833,71.64583333,3,0
280,4,40.3656952,-123.9275408,24.7,62,0.34,,18.14770833,71.64583333,3,0
281,5,40.3656952,-123.9275408,24.215,68,0.17,,18.14770833,71.64583333,3,0
282,0,40.2926408,-123.8975382,22.805,57,2.69,,19.48774306,65.48263889,3,0
283,1,40.2926408,-123.8975382,24,61,1.09,,19.48774306,65.48263889,3,0
284,2,40.2926408,-123.8975382,24.18,64,0.64,,19.48774306,65.48263889,3,0
285,3,40.2926408,-123.8975382,25.615,62,0.3,,19.48774306,65.48263889,3,0
286,4,40.2926408,-123.8975382,24.97,61,0.43,,19.48774306,65.48263889,3,0
287,5,40.2926408,-123.8975382,23.945,66,0.17,,19.48774306,65.48263889,3,0
288,0,36.7999447,-118.8684387,23.3,31,0.57,,22.548125,34.96875,2,0
289,1,36.7999447,-118.8684387,24.575,30,0.49,,22.548125,34.96875,2,0
290,2,36.7999447,-118.8684387,25.785,28,0.28,,22.548125,34.96875,2,0
291,3,36.7999447,-118.8684387,26.06,28,0.26,,22.548125,34.96875,2,0
292,4,36.7999447,-118.8684387,24.51,35,0.45,,22.548125,34.96875,2,0
293,5,36.7999447,-118.8684387,24.21,39,0.13,,22.548125,34.96875,2,0
294,0,40.2809745,-123.8619814,23.295,54,2.57,,20.00635417,63.3125,3,0
295,1,40.2809745,-123.8619814,24.7,59,1,,20.00635417,63.3125,3,0
296,2,40.2809745,-123.8619814,24.97,62,0.61,,20.00635417,63.3125,3,0
297,3,40.2809745,-123.8619814,26.23,60,0.28,,20.00635417,63.3125,3,0
298,4,40.2809745,-123.8619814,25.4,60,0.43,,20.00635417,63.3125,3,0
299,5,40.2809745,-123.8619814,24.36,65,0.17,,20.00635417,63.3125,3,0
300,0,40.2990297,-123.8919827,22.565,57,2.66,,19.34170139,65.98611111,3,0
301,1,40.2990297,-123.8919827,23.885,62,1.08,,19.34170139,65.98611111,3,0
302,2,40.2990297,-123.8919827,24.12,64,0.65,,19.34170139,65.98611111,3,0
303,3,40.2990297,-123.8919827,25.55,62,0.31,,19.34170139,65.98611111,3,0
304,4,40.2990297,-123.8919827,24.895,61,0.42,,19.34170139,65.98611111,3,0
305,5,40.2990297,-123.8919827,23.955,66,0.17,,19.34170139,65.98611111,3,0
306,0,40.3281957,-123.9272621,21.665,61,2.73,,18.58385417,69.41666667,3,0
307,1,40.3281957,-123.9272621,23.03,64,1.18,,18.58385417,69.41666667,3,0
308,2,40.3281957,-123.9272621,23.325,66,0.71,,18.58385417,69.41666667,3,0
309,3,40.3281957,-123.9272621,24.965,64,0.38,,18.58385417,69.41666667,3,0
310,4,40.3281957,-123.9272621,24.58,62,0.39,,18.58385417,69.41666667,3,0
311,5,40.3281957,-123.9272621,23.835,68,0.17,,18.58385417,69.41666667,3,0
312,0,40.2729191,-123.8633701,23.44,54,2.58,,20.10861111,62.88541667,3,0
313,1,40.2729191,-123.8633701,24.78,59,1,,20.10861111,62.88541667,3,0
314,2,40.2729191,-123.8633701,25.025,62,0.61,,20.10861111,62.88541667,3,0
315,3,40.2729191,-123.8633701,26.265,60,0.27,,20.10861111,62.88541667,3,0
316,4,40.2729191,-123.8633701,25.42,60,0.44,,20.10861111,62.88541667,3,0
317,5,40.2729191,-123.8633701,24.38,65,0.17,,20.10861111,62.88541667,3,0
318,0,40.3679174,-123.9303187,20.79,64,2.67,,18.06232639,71.92361111,3,0
